ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,KML URLs,Plot Number,District,Employment (Operational),Village Code,Project Description,proposal_url,Employment (Construction)
2054736,New,FP/SK/ROAD/410978/2022,2022-12-16T10:23:58.586+00:00,,Pending at DFO due to EDS by Nodal Officer,3.8464,1583.04,"RURAL DEVELOPMENT DEPARTMENT, GOVT OF SIKKIM",,Forest clearance form,,,,Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha,SIKKIM,Pakyong,Namcheybung,2040/FCA/F&ED/2023,,450/P,Linear,0.0,3.8464,3.8464,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-12-15T18:30:00.000+00:00,,Degraded Forest Land,true,"Rural Development Department;Tashiling,Secreteriate ",,11,State Government (Department/Autonomous body),Pr Secretary,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2052098&refType=caf&uuid=203d93bf-691a-432f-a410-c583f9aa4f84&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2052098&refType=FC&uuid=b4ec24d8-d782-4304-8c3d-eb072bbc6215&version=1.6,450/P,East District,600.0,0,"The Project , Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha is a link road executed by Rural Development Department, The road falls under Gangtok and Pakyong  block of East District under Namcheybong constituency of State Sikkim. The construction of this link road and other allied works will benefit the villagers of these far flung villages of Basilakha, Pricklakha, Supthang, Nimtar, Jagatigaon, Raigaon. In addition, this road will be the alternative route for Greenfield Airport as well as Head Quater of Pakyong District and the shortest route for people coming from Rangpo, Singtam, Sang Martam and other parts of South and West Districts of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2054736,3060.0
2047966,New,FP/SK/ROAD/410925/2022,2022-12-16T06:23:41.820+00:00,,REMOVED,10.1,2500.0,ABHINAY BHANDARI,,Forest clearance form,,,,Setting up of 5 MW grid connected Solar Photovoltaic Power Plant near Hangu Lake (Phadamchen Reserve Forest) Pakyong District,SIKKIM,Gangtok,Gnathang Forest Block,,,,Non - Linear,0.0,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,"Sikkim is mostly covered by dense vegetation and receives poor solar radiation. for setting up of solar power plant, the vegetation has to be cleared. the proposed site is above tree line and it receives very good solar radiations",NO,NO,NO,2022-12-16T06:37:40.587+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=2047965&refType=fc&uuid=8eeb5177-552d-47bd-8bbb-559e10c388a6&version=1.0,Only Compensatory Trees,true,"Renewable Energy Application and Consultation in Himalayas (REACH);Below Sub Power Station, 5th Mile, Tadong;Gangtok, 737102 ",Tadong,11,Individual,Director,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2047671&refType=caf&uuid=459bf904-f109-4ffe-b5ee-9c4fea6e6b9a&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2047671&refType=FC&uuid=7be28e97-28ab-4ed8-b4e9-1dd712b8e62f&version=1.0,,East District,3830.0,261319,Setting up of 5 MW grid connected Solar Photovoltaic Power Plant near Hangu Lake (Phadamchen Reserve Forest) Pakyong District,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2047966,5760.0
1957157,New,FP/SK/HYD/IRRIG/410091/2022,2022-12-10T06:55:01.119+00:00,,Final Diversion Order Issued,2.895,9141.0,Power Department,,Forest clearance form,,,,"Diversion of 2.895 ha of forest land for const of 10 MW New Meyong Chu HEP at Ritchu Khola Stream, Toong Naga GPU Mangan Sikkim by Power Deptt  Govt of Sikkim ",SIKKIM,Chungthang,Tung,,,"04,21,95,99 & RF",Hybrid,0.0,2.895,2.895,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-02-09T18:30:00.000+00:00,,Degraded Forest Land,true,Power Department Kazi Road Government of Sikkim ,Gangtok Sikkim,11,State Government (Department/Autonomous body),PCE cum Secretary ,Gangtok  Sikkim,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1955528&refType=caf&uuid=8b5327ec-b5e4-49fe-82c8-f5d5639c8e4b&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1955528&refType=FC&uuid=81e76131-6446-4a1e-a76b-d0ef33509a14&version=1.12,"04,21,95,99 & RF",North  District,4000.0,260929,"The catchments area of RitchuKhola steam above diversion structure comprises of forest land, the above said proposed project for hydro electricity generation.The natural design of the steam/khad is not disturbed. The water after generation of electricity would be released back to the khad on run of the river principle.;No other viable alternative is available for the project so it has to be such located in the forest land, the project component like Trench Weir, Feeder Pipe channel, Silt Fusing, Desilting tank, Water Conductor, Forebay Area, Road, Ropeway, Penstock line, Power House Switch Yard, Muck Dumping and Transmission line etc. Lies under North Territorial Division, North Sikkim. Three alternatives have been explored and one covering minimum tree is finally selected, keeping in view other factor such as cost. Effectiveness, ecological disturbances and stability of strata to market best use of eater available for the power generation.;",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1957157,4000.0
1503537,New,FP/SK/TRANS/406226/2022,2022-11-12T07:02:22.642+00:00,,Pending at State Secretary due to EDS by IRO,43.9495,81.72,LANCO TEESTA HYDRO POWER LIMITED,,Forest clearance form,,,,Construction of 220KV D/C (Twin Moose) transmission line from 500MW LTHPL Teesta VI HEP to Rangpo Pooling Sub station ,SIKKIM,Namchi,Aifaltar,,,,Linear,13.7576,30.1919,43.9495,0.0,0.0,0.0,0.0,0.0,0,0,0,YES,,NO,NO,NO,2023-02-20T18:30:00.000+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=1503536&refType=fc&uuid=d4514ed3-cc70-49e3-b268-c03c49951fee&version=1.0,Degraded Forest Land,true,"Teesta-VI HE Project, Balutar, P.O. Singtam East Sikkim","SINGTAM, EAST SIKKIM",11,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Chief Executive Officer,"SINGTAM, EAST SIKKIM",11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40828&refId=1313588&refType=caf&uuid=198f43a6-0756-4077-aebe-f0a774f1e365&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1313588&refType=caf&uuid=835ee83b-bee4-4f1c-87cb-4df2006ef452&version=1.12;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1313588&refType=FC&uuid=039132c8-198d-473d-bbb0-17e19c18a160&version=1.2,,South District,89425.0,,Construction of 220KV D/C (Twin Moose) transmission line from 500MW LTHPL Teesta VI HEP to Rangpo Pooling Sub station of POWERGRID under consultancy project to Lanco Teesta Hydra Power limited by Powergrid corporation of India Limited in the South District of Sikkim.,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1503537,321815.0
1471371,New,FP/SK/ROAD/405974/2022,2022-11-10T07:53:50.181+00:00,,Final Diversion Order Issued,27.8349,21675.0,BRO/758 BRTF,,Forest clearance form,,,,CONSTRUCTION/ IMPROVEMENT OF NH 310AG TO NHDL SPECIFICATION WITH PAVED SHOULDER FROM NAKU OF DESIGN KM 0+000 TO NAKULA OF DESIGN KM 09+152 ON EPC MODE IN THE STATE OF SIKKIM UNDER PROJECT SWASTIK OF BRO,SIKKIM,Chungthang,Lachen Forest Block,,,PRoW,Linear,0.0,27.8349,27.8349,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-02-21T18:30:00.000+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=1471370&refType=fc&uuid=03381749-d023-4759-9a76-389ec500f3cd&version=1.0,Degraded Forest Land,true,"HQ 758 BRTF (GREF) ;C/o 99 APO;Near Forest check Post;Chandmari ",Chandmari,11,Central Government (Department/Autonomous body),COMMANDER,Chandmari,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1456483&refType=caf&uuid=15eefe24-d53b-4d4a-aa5c-32131c9ecafd&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1456483&refType=FC&uuid=e7479779-b40d-4092-85de-5f3acf0f94a9&version=1.1,PRoW,Mangan,82130.0,260930,Project starts from Naku and it is green field alignment which touches to Nakula (Indo-China Border),https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1471371,1145592.0
1435728,New,FP/SK/ROAD/405692/2022,2022-11-07T11:20:59.881+00:00,,REMOVED,3.21,9659.0,BRO/758 BRTF,,Forest clearance form,,,,CONSTRUCTION OF BYPASS IN (NH 310A) TO NHDL SPECIFICATION WITH PAVED SHOULDER FROM CHUNGTHANG OF DESIGN KM 0+000 TO CHUNGTHANG OF DESIGN KM 1+335 IN THE STATE OF SIKKIM UNDER PROJECT SWASTIK OF BRO,SIKKIM,Chungthang,Chungthang,,,,Linear,2.1451,1.0649,3.21,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-11-07T12:21:45.856+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=1435727&refType=fc&uuid=5b457215-7a12-4113-b75c-19dbeb168ceb&version=1.0,Degraded Forest Land,true,"HQ 758 BRTF (GREF) ;C/o 99 APO;Near Forest check Post;Chandmari ",,11,Central Government (Department/Autonomous body),COMMANDER,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1434450&refType=caf&uuid=973a568f-79e1-4526-abb9-22b2c2354f1c&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1434450&refType=caf&uuid=0e0a3405-6fff-430a-9ea1-fd53ba52d14b&version=1.0,,North  District,62587.0,260927,"Being congested Chungtang town existing roads are having intermediate lane (5.5m width) and very dense roadside establishment exist there. The road is also going through very sharp curve in horizontal alignment. Hence, widening and improvement in alignment is not possible without affecting existing development/road side establishment along the stretch in Chungthang town. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1435728,167107.0
1412238,New,FP/SK/Pipeline/405469/2022,2022-11-05T06:15:45.512+00:00,,DELISTED_BY_SYSTEM,4.5018,926500.0,INDRADHANUSH GAS GRID LIMITED,,Forest clearance form,,,,Laying of Proposed 18 Ø (Carbon steel) Natural Gas Pipeline along with OFC Conduit  From Siliguri - Gangtok in Sikkim State,SIKKIM,Pakyong,Pakyong Forest Block,,,"Pachey-Samsing RF, Khasmal Gaucharan Jhora, River Reserve Forest",Linear,3.9705,0.5313,4.5018,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,"Pipeline route proposed is most economical, Lowest Forest Land Diversion and No any Diversion of Wild life Sanctuary",NO,NO,NO,2022-11-05T07:23:27.082+00:00,,Degraded Forest Land,true,"5th Floor, Central Mall, Christian Basti, G. S. Road, Guwahati ",Guwahati,18,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Chief Project Manager,NRL centre building,18,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1411520&refType=caf&uuid=7f4b8f1b-8c72-4a08-97c7-41725c864929&version=1.1,"Pachey-Samsing RF, Khasmal Gaucharan Jhora, River Reserve Forest",East District,109530.0,261355,"Proposal for grant of Permission for diversion of forest land of 0.5313 Ha for Proposed 12"" Ø (Carbon steel) Natural Gas Pipeline along with OFC Conduit in East District Gangtok. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1412238,11010.0
1237604,Expansion,SIA/SK/INFRA2/404013/2022,2022-10-21T06:36:39.537+00:00,,,0.5665,29820.0,MESASO INFRASTRUCTURE PVT. LTD.,,Environment clearance form,TOR,B2,Building / Construction ,Vertical Expansion by 3 Floors of “WEST POINT” - Integrated Commercial cum MLCP Complex,SIKKIM,Gangtok,Barbing,,,,Hybrid,0.5665,0.0,0.5665,0.0,0.0,0.0,24820.0,5000.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-10-21T11:31:21.103+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1236396&refType=caf&uuid=41c02207-6d97-41cd-9b0f-6588cb8ff5ff&version=1.1,,East District,548000.0,,"The current proposal is for vertical expansion of 3 floors above the 4G+7 Integrated Commercial cum MLCP complex. Environmental Clearance vide File No. : 214/E &SC and EC Identification no. EC22B038SK115854 dated 25.02.2022 and Consent to Establish vide Ref. No. 1142/SPCB dated 24.02.2022, has already been obtained for construction of the 4G+7 Integrated Commercial cum MLCP complex, the construction of which is in progress.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1237604,56100.0
1223954,Expansion,FP/SK/ROAD/403887/2022,2022-10-20T09:10:56.504+00:00,,Pending at State Secretary for Recommendation and In-Principle Approval (Stage-I),4.1604,6100.0,MORTH (NHIDCL),,Forest clearance form,,,,Diversion of 0.6396 Ha of Forest Land (0.2429 Ha in Gangtok Division & 0.3967 ha in Pakyong Division) for the project “Realignment of NH-717A from Design Ch. 0.00 (km 77.800 of NH-10) to Design Ch. 2.00 (Km 3.1 of NH-717A) with two lane paved shoulder including major bridge of 680m in the State of Sikkim on EPC Mode” ,SIKKIM,Gangtok,Namli,,,58/P,Linear,4.1604,0.0,4.1604,0.0,0.6396,0.6396,6100.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-11-11T18:30:00.000+00:00,,Degraded Forest Land,true,"GM(P),NHIDCL,SIKKIM,1st Floor,5th Mile,MP Golai,Tadong Gangtok,Sikkim",,11,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",General Manager (Projects),,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1208056&refType=caf&uuid=13e70b4a-e503-4eb3-ac6e-c33edd914b58&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1208056&refType=FC&uuid=ff7c3155-9e89-4620-83fb-aafedf3c28b9&version=1.2;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1208056&refType=caf&uuid=88cd5684-0c8f-495c-bc1b-9f11b8af4334&version=1.2,58/P,East District,14800.0,,Diversion of 0.6396 Ha of Forest Land (0.2429 Ha in Gangtok Division & 0.3967 ha in Pakyong Division) for the project “Realignment of NH-717A from Design Ch. 0.00 (km 77.800 of NH-10) to Design Ch. 2.00 (Km 3.1 of NH-717A) with two lane paved shoulder including major bridge of 680m in the State of Sikkim on EPC Mode” ,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1223954,14800.0
1157803,New,FP/SK/OTHERS/403271/2022,2022-10-15T09:44:55.394+00:00,,Pending at DIGF IRO for Stage-II Letter,0.0183,1000000.0,Public Works Department,,Forest clearance form,,,,"Diversion of 0.0183 ha of forest land for const of sewerage system for zone III at Chandmari, Gangtok Sikkikm by WS&PHED, GoS",SIKKIM,Gangtok,Naitam,2029/FCA/F&ED/2022,,,Linear,0.0,0.0183,0.0183,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-04-13T08:02:08.118+00:00,,Degraded Forest Land,true,Nirman Bhawan Zero Point Gangtok Sikkim,Gangtok,11,State Government (Department/Autonomous body),Junior Engineer,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1156550&refType=FC&uuid=3b8d328d-1edf-47d1-bf55-84047fb2f075&version=1.1,,East District,0.0,,"Diversion of 0.0183 ha of forest land for const of sewerage system for zone III at Chandmari, Gangtok Sikkikm for pollution abetment of river Roro Chu Bhusuk Khola by WS&PHED, GoS",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1157803,300.0
1109242,New,FP/SK/OTHERS/402914/2022,2022-10-12T08:28:51.271+00:00,,REMOVED,0.0905,870.78,SUJAN PRADHAN,,Forest clearance form,,,,Construction of Bihari Bhawan at Jorethang South Sikkim,SIKKIM,Soreng,Chakung,,,,Hybrid,0.0,0.0905,0.0905,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,The proposed site is best suited for the project,NO,NO,NO,2023-07-03T18:30:00.000+00:00,,Degraded Forest Land,true,"S/O Deepak Pradhan, Tarku, Upper Tanak, Near Manjhushree School, Tarku, Tarku, South Sikkim, Tarku, Sikkim ",,11,Individual,Junior Engineer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1106404&refType=caf&uuid=f9f1c7fc-740a-4dc3-879a-4feaf381eb92&version=1.5;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=1106404&refType=FC&uuid=89b97cb1-e57c-4baf-9d34-65ff5c4dbaed&version=1.1,,West District,910.0,,"This infrastructure is needed for the people of Jorethang as different community can make use of it. It is having a room for lodging and community hall for hosting the different activities. The land measuring 0.0905 ha. has been identified which has been demarcated by Revenue Officer Jorethang. When this is constructed it can be used for different purpose. People from the different neighbourhood can meet for social events, educational classes or recreational activities. It offers countless opportunities like fitness activities for various age groups and learn new skills. In general, the construction of Bihari Bhawan will be boon for the people living in this area.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1109242,9900.0
1036642,New,FP/SK/HYD/IRRIG/402342/2022,2022-10-06T09:59:17.272+00:00,,Final Diversion Order Issued,,, JALPOWER CORPORATION LIMITED,,Forest clearance form,,,,"Diversion of 1.2721 ha of forest land for construction of Silt flushing tunnel of Rangit IV HEP at Reshi, Soreng district West Sikkim by Jal Power Co Ltd ",SIKKIM,,,2028/FCA/F&ED,,,,,,,,,,,,,,,,,,,,2023-01-30T18:30:00.000+00:00,,Degraded Forest Land,true,"Jal Power Corporation LImited;(A Wholly Owned Subsidiary of NHPC Ltd.);Rangit-IV H.E. Project ,Sikkim;PIN-737121 ",,11,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",Group General Manager,Reshi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=716622&refType=caf&uuid=3724820d-2111-4ce2-9022-6cc34693e627&version=1.9,,,,,Rangit Stage –IV Hydroelectric Project located in Western Sikkim is a run off the river scheme envisages construction of   a 44 m high concrete gravity dam to generate 120 MW (3x40MW) of power utilizing a net head of 103.67M.,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=1036642,
751456,New,WL/SK/OTHERS/400416/2022,2022-09-13T07:40:40.443+00:00,,,1.6,2000.0,"FOREST AND ENVIRONMENT DEPARTMENT, GOVERNMENT OF SIKKIM",,Wildlife clearance form,,,,Development of Zandidara,SIKKIM,Soreng,Aroobotey,,,,Non - Linear,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-11-05T08:42:40.069+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=735383&refType=caf&uuid=beed0073-9462-46ac-8505-ba4d3eb8ff59&version=1.3;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59109&refId=751455&refType=caf&uuid=3f1a8dcc-e5b1-4255-8d93-ca47b74e6b25&version=1.3,,West District,366600.0,261075,"The main objective of the project is to boost the local population of remote areas to have good connectivity to nearby markets and also have parallel ecotourism development potential of the region, promote sustainable eco-tourism package which involves overall development of the local community and better understanding and appreciation of natural and cultural feature of host population leading to national, international and inter cultural understanding for sustainable development. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=751456,7965.0
