ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Village Code,Project Description,District,proposal_url,Employment (Construction),KML URLs,Plot Number,Employment (Operational)
5481848,New,WL/LA/CommPost/429925/2023,2023-05-19T14:16:08.789+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Phunguk Anlay,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-19T14:25:27.557+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE PHUNGUK ANLAY ;VILLAGE ID-UVJKLEH00283 ADDRESS PHUNGUK ANLAY, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5481848,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5481378&refType=caf&uuid=4a3ee48d-86c0-4c3f-8806-0358328e7f9a&version=1.0,,365.0
5480894,New,WL/LA/CommPost/429919/2023,2023-05-19T13:35:10.898+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,"4G Saturation Project Near Panchayat Bhawan, Koyul",LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-19T13:45:00.133+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE KOYUL  ;VILLAGE ID-UVJKLEH00303 ADDRESS NEAR PANCHAYAT BHAWAN, KOYUL, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5480894,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5480793&refType=caf&uuid=2b6734ed-50c6-4090-9fad-fe90cb67e049&version=1.0,,365.0
5480370,New,WL/LA/CommPost/429918/2023,2023-05-19T13:20:32.681+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Targan Rong Katlay,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-19T13:28:50.762+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE KATLAY  ;VILLAGE ID-UVJKLEH00039 ADDRESS TARGAN RONG KATLAY, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5480370,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5480238&refType=caf&uuid=017caa75-1424-4ef7-96f8-dc1574ca815f&version=1.0,,365.0
5478759,New,WL/LA/CommPost/429913/2023,2023-05-19T12:40:00.938+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Gompa Ghumur ,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-19T12:49:33.299+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE CHUMUR  ;VILLAGE ID-UVJKLEH00036 ADDRESS NEAR GOMPA CHUMUR, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5478759,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5476271&refType=caf&uuid=bebc8ad0-c5c0-43ce-91e8-82db05c32abb&version=1.0,,365.0
5428147,New,WL/LA/Others/429679/2023,2023-05-18T08:05:09.839+00:00,,,2.0234,458.0, INDIAN INSTITUTE OF ASTROPHYSICS,,Wildlife clearance form,,,,National Large Solar Telescope (Merak),LADAKH,Leh,NA,,,,Non - Linear,2.0234,0.0,2.0234,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,We  have the NOC's for the land from the Merak village Lambardar and their Councilor (Ladakh Autonomous Hill Development Council(LAHDC)) Mr.Konchok Stanzin (Chushul).,NO,NO,NO,2023-11-10T05:00:49.736+00:00,,,,,,,,,,"","National Large Solar telescope is a 2 m class large sized solar telescope project. Once, it is established near the Pangong Tso near Merak village in Leh, Ladakh, it will be the largest solar telescope in Asia. The 2-m class telescope can able to resolve 50 km sized magnetic features on the Sun. This will help the solar astronomers to understand the origin, evolution and submergence of the solar large scale magnetic fields. ;;The support facility for the National Large Solar Telescope project need to be build about 1 km away from the main telescope land. There, the optics laboratory, mechanical and electronic laboratory is planned to be built. One astronomy museum will be made and it will be open for the public.  For this purpose, the Indian Institute of Astrophysics requires 5 Acres of land near the village to establish support facilities.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5428147,2010.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5293073&refType=caf&uuid=b1442fe1-90d2-4ee5-a6a8-3cb2ccd38fd8&version=1.3,,43808.0
5406101,New,WL/LA/DEF/429567/2023,2023-05-17T10:25:50.640+00:00,,,14.43,7289.56,51 RCC,,Wildlife clearance form,,,,DETAILED PROJECT REPORT FOR  CONSTRUCTION/IMPROVEMENT OF ROAD BELTITYU-ANELA TO NHSL SPECIFICATIONS FROM KM 0.000 TO KM 9.620 (NET LENGTH 9.620 KMS) UNDER 51RCC/50BRTF/PROJECT HIMANK IN UNION TERRITORY OF LADAKH.,LADAKH,Leh,0,,,,Linear,0.0,14.43,14.43,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-18T06:28:51.289+00:00,,,,,,,,,,"",CONSTRUCTION/IMPROVEMENT OF ROAD BELTITYU-ANELA TO NHSL SPECIFICATIONS FROM KM 0.000 TO KM 9.620 (NET LENGTH 9.620 KMS) UNDER 51RCC/50BRTF/PROJECT HIMANK IN UNION TERRITORY OF LADAKH.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5406101,36515.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1886083&refType=caf&uuid=bc2abc18-e1f7-4da4-bfae-18f1ff144f18&version=1.0,,36515.0
5328640,New,WL/LA/CommPost/429235/2023,2023-05-13T13:59:53.432+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Green House,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-13T14:08:33.427+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE BUK SHADAY ANLAY  ;VILLAGE ID-UVJKLEH00288 ADDRESS NEAR GREEN HOUSE, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5328640,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5328577&refType=caf&uuid=c458486c-4d55-4a00-9d57-a47b0f8cfdaa&version=1.1,,365.0
5328079,New,WL/LA/CommPost/429230/2023,2023-05-13T13:08:17.365+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Bao Dung,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-13T13:46:53.215+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE MAN PANGONG  VILLAGE ID-UVJKLEH00225 ADDRESS BAO DUNG, DISTT. LEH, SUB DISTT. DURBUK",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5328079,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5327982&refType=caf&uuid=0dc22bb2-9c6e-4063-bd93-f21d362e5f26&version=1.0,,365.0
5324201,New,WL/LA/CommPost/429212/2023,2023-05-13T11:00:50.667+00:00,,,0.2,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Khangkor Shingo,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-13T11:11:59.829+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SHINGO VILLAGE ID-UVJKLEH00326 ADDRESS KHANGKOR SHINGO, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5324201,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5324124&refType=caf&uuid=722cbc7d-43ff-4804-95c1-fd661e990813&version=1.0,,365.0
5323401,New,WL/LA/CommPost/429210/2023,2023-05-13T10:39:21.520+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Zursum Chenmay Pharka Rumchung Village,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-13T10:46:55.004+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE RUMCHUNG VILLAGE ID-UVJKLEH00029 ADDRESS ZURSUM CHENMAY PHARKA RUMCHUNG VILLAGE, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5323401,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5323257&refType=caf&uuid=ad68c7ca-458c-48c8-add1-74c9ec359a35&version=1.0,,365.0
5316359,New,SIA/LA/MIN/429163/2023,2023-05-13T07:26:07.205+00:00,,,0.91,9.82,THENLAY ANGCHOK,Cognizance Research India Pvt. Ltd.,Environment clearance form,TOR,B2,Mining of minerals,"Minor Mineral Block Nallah Boulder at Village- Stok, Tehsil & District-Leh, Ladakh (U.T)",LADAKH,Leh,Chuglamsar (CT),,,,Non - Linear,0.91,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2023-06-06T11:27:30.447+00:00,,,,,,,,,,000910,"Minor Mineral Block Nallah Boulder at Village- Stok, Tehsil & District-Leh, Ladakh (U.T)",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5316359,0.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5316042&refType=caf&uuid=8df195fc-30ef-4470-ab18-cdd400cdcea8&version=1.1,,6400.0
5311625,New,WL/LA/CommPost/429132/2023,2023-05-12T18:38:06.500+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Pee Guu Rumbak Village,LADAKH,Leh,Rumbak,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-13T10:27:24.101+00:00,,,,,,,,,,861,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE RUMBAK;VILLAGE ID-UVJKLEH00030 ADDRESS NEAR PEE GUU RUMBAK VILLAGE, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5311625,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5311597&refType=caf&uuid=7dfa0db4-1f33-4bff-9095-2cedd16c25e4&version=1.0,,365.0
5311259,New,WL/LA/CommPost/429130/2023,2023-05-12T17:56:13.659+00:00,,,0.2,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Patsa Di Loong Thang Near Tunik Gomgma Markha,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-12T18:16:56.944+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE MARKHA VILLAGE ID-UVJKLEH00091 ADDRESS PATSA DI LOONG THANG, NEAR TUNIK GOMGMA MARKHA, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5311259,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5311240&refType=caf&uuid=836f5e63-001e-4d7b-b6c1-7de28dd4723a&version=1.0,,365.0
5310832,New,WL/LA/CommPost/429128/2023,2023-05-12T17:10:17.110+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Lato Marpo Gang Kaya Chalak,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-12T17:39:07.048+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE KAYA;VILLAGE ID-UVJKLEH00115 ADDRESS LATO MARPO GANG KAYA CHALAK, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5310832,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5310788&refType=caf&uuid=3c05ea71-72d6-4fa7-90e5-4fb7231eea49&version=1.0,,365.0
5308777,New,WL/LA/CommPost/429119/2023,2023-05-12T13:28:44.306+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Old Forest Bunglow Above Road,LADAKH,Leh,Phey,,,"",Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-12T13:46:11.823+00:00,,,,,,,,,,000854,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE JINGCHAN;VILLAGE ID-UVJKLEH00031 ADDRESS NEAR OLD FOREST BUNGLOW ABOVE ROAD. JINCHAN VILLAGE, DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5308777,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5308730&refType=caf&uuid=d3e50dbd-1414-4cf4-b389-0557acc16306&version=1.0,"",365.0
5307552,New,WL/LA/CommPost/429114/2023,2023-05-12T12:47:12.506+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Hankar Yokma Near Primary School Hankar,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-12T13:09:01.422+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE HANKER;VILLAGE ID-UVJKLEH00090 ADDRESS HANKAR YOKMA NEAR PRIMARY SCHOOL HANKAR , DISTT. LEH, SUB DISTT. LIKIR",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5307552,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5307396&refType=caf&uuid=de2f51d1-d237-41d6-95a4-5a27a87fe210&version=1.0,,365.0
5305125,New,WL/LA/CommPost/429101/2023,2023-05-12T11:41:37.730+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation ProjectNear Gompa Shang,LADAKH,Leh,Shang,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-12T11:56:31.894+00:00,,,,,,,,,,000891,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SHANG  ;VILLAGE ID-UVJKLEH00333 ADDRESS NEAR GOMPA SHANG, DISTT. LEH, SUB DISTT. KHARU",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5305125,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5305001&refType=caf&uuid=54c2c531-437d-4b1d-8b23-5dc0174ebd2a&version=1.0,,365.0
5284038,New,WL/LA/CommPost/428999/2023,2023-05-11T17:52:55.088+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Behind Korfon House Chokdo,LADAKH,Leh,Nang,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-11T18:34:11.869+00:00,,,,,,,,,,857,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE CHOKDO  ;VILLAGE ID-UVJKLEH00141 ADDRESS BEHIND KORFON HOUSE CHOKDO, DISTT. LEH, SUB DISTT. KHARU",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5284038,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5283930&refType=caf&uuid=793f2671-83db-45a5-811f-79a365142f07&version=1.1,,365.0
5223333,New,WL/LA/CommPost/428711/2023,2023-05-09T11:01:42.621+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Kawa Gang,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T11:17:23.771+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SPANGMIK  ;VILLAGE ID-UVJKLEH00520 ADDRESS KAWA GANG, DISTT. LEH, SUB DISTT. DURBUK",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5223333,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5223047&refType=caf&uuid=6763aaf6-2fdb-426a-a467-426b0ed8b01f&version=1.1,,365.0
5221438,New,WL/LA/CommPost/428701/2023,2023-05-09T10:29:43.182+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation project Tr Sumsho Yokma sa Nakpoo,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T10:39:38.716+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SUNMDHO;VILLAGE ID-UVJKLEH00037 ADDRESS TR SUMDHO YOKMA SA NAKPOO, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5221438,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5221281&refType=caf&uuid=aa782e18-9d59-4c24-be10-7beabe66b546&version=1.0,,365.0
5220257,New,WL/LA/CommPost/428693/2023,2023-05-09T10:08:48.223+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Community Hall Samad Rockchan,LADAKH,Leh,Kerey,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T10:20:42.395+00:00,,,,,,,,,,000896,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE SAMAD ROKCHAN ;VILLAGE ID-UVJKLEH00034 ADDRESS NEAR COMMUNITY HALL SAMAD ROCKCHAN, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5220257,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5220026&refType=caf&uuid=c94a3d0d-3e45-4765-bdf9-78e8255dd9dd&version=1.0,,365.0
5216685,New,WL/LA/CommPost/428672/2023,2023-05-09T08:44:10.206+00:00,,,0.02,231.454,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Behind ZEO Office,LADAKH,Leh,Nyoma,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T08:51:22.113+00:00,,,,,,,,,,000901,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE NYOMA ;VILLAGE ID-UVJKLEH00199 ADDRESS BEHIND ZEO OFFICE, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5216685,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5216601&refType=caf&uuid=0af29d58-7d88-4cbe-9e60-c9432569d26f&version=1.0,,365.0
5215856,New,WL/LA/CommPost/428661/2023,2023-05-09T08:20:46.255+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Mudh,LADAKH,Leh,Mood,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T08:28:08.544+00:00,,,,,,,,,,000902,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE MUDH  ;VILLAGE ID-UVJKLEH00297 ADDRESS MUDH, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5215856,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5215773&refType=caf&uuid=07daef2e-0076-4fc7-a81f-484cd9db0900&version=1.0,,365.0
5214748,New,WL/LA/CommPost/428656/2023,2023-05-09T07:49:12.891+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Gompa Gate ,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T08:02:45.668+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE KOTSA  ;VILLAGE ID-UVJKLEH00298 ADDRESS NEAR GOMPA GATE, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5214748,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5214279&refType=caf&uuid=7abe2c53-a459-4210-8c5c-ac1b1bbcee66&version=1.1,,365.0
5212113,New,WL/LA/CommPost/428641/2023,2023-05-09T06:46:54.933+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Gompa Korzok,LADAKH,Leh,Karzok,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T07:03:29.050+00:00,,,,,,,,,,000899,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE KORZOK YUL  ;VILLAGE ID-UVJKLEH00299 ADDRESS NEAR GOMPA KORZOK, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5212113,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5211994&refType=caf&uuid=0c99ff49-6fec-4b07-8b5f-b0fab3fef80b&version=1.0,,365.0
5211229,New,WL/LA/CommPost/428631/2023,2023-05-09T06:27:29.810+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Near Village Bridge Angkung,LADAKH,Leh,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T06:36:55.912+00:00,,,,,,,,,,0,"CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE ANGKUNG  ;VILLAGE ID-UVJKLEH00035 ADDRESS NEAR VILLAGE BRIDGE ANGKUNG, DISTT. LEH, SUB DISTT. NYOMA",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5211229,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5211090&refType=caf&uuid=648ee153-9abb-4fa6-ba8c-501782cf8df5&version=1.0,,365.0
5209150,New,WL/LA/CommPost/428623/2023,2023-05-09T05:49:29.889+00:00,,,0.02,231.545,BHARAT SANCHAR NIGAM LIMITED,,Wildlife clearance form,,,,4G Saturation Project Zaa Ragpa Gang,LADAKH,  ,NA,,,,Non - Linear,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-05-09T06:13:50.123+00:00,,,,,,,,,,"","CONSTRUCTION OF PROPOSED 4G MOBILE TOWER  AT VILLAGE YURGO PANGONG  ;VILLAGE ID-UVJKLEH00273 ADDRESS ZAA RAGPA GANG, DISTT. LEH, SUB DISTT. DURBUK",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=5209150,365.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=5209020&refType=caf&uuid=affc3b34-2371-4629-a656-f2f0ed4c5f21&version=1.0,,365.0
